query,name,google_id,place_id,location_link,reviews_link,reviews_per_score,reviews,rating,review_id,author_link,author_title,author_id,author_image,review_text,review_img_url,review_img_urls,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id
0x2e78872dd3cd2c13:0x3295038cd23c1d38,Museum Angkut,0x2e78872dd3cd2c13:0x3295038cd23c1d38,ChIJEyzN0y2HeC4ROB080owDlTI,"https://www.google.com/maps/place/Museum+Angkut/@-7.8788089999999995,112.51997469999999,14z/data=!4m8!1m2!2m1!1sMuseum+Angkut!3m4!1s0x2e78872dd3cd2c13:0x3295038cd23c1d38!8m2!3d-7.8788089999999995!4d112.51997469999999",https://search.google.com/local/reviews?placeid=ChIJEyzN0y2HeC4ROB080owDlTI&q=*&authuser=0&hl=in&gl=US,"{""1"": 633, ""2"": 316, ""3"": 1769, ""4"": 9443, ""5"": 39557}",51718,4.7,ChZDSUhNMG9nS0VJQ0FnSUN4ek1UZFB3EAE,https://www.google.com/maps/contrib/103880013556148092075?hl=id,amin tohari,103880013556148092075,https://lh3.googleusercontent.com/a-/ACB-R5Q7FDhr-dO5HZlh418Aqn5cZf8FxwMEH4-34fJeGw=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Overall GOOD.. destinasi yg keren unt mengisi liburan di Batu-Malang..,https://lh5.googleusercontent.com/p/AF1QipNbrhDw9gcHU50Hw65pCrnqNltWq0o-HOZO-9zC,https://lh5.googleusercontent.com/p/AF1QipNbrhDw9gcHU50Hw65pCrnqNltWq0o-HOZO-9zC,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4ek1UZFB3EAE!2m1!1s0x0:0x3295038cd23c1d38!3m1!1s2@1:CIHM0ogKEICAgICxzMTdPw%7CCgwIiPv2ogYQiJXF5QE%7C?hl=id,5,1683864968,05/12/2023 04:16:08,0,3644823376783744312
0x2e78872dd3cd2c13:0x3295038cd23c1d38,Museum Angkut,0x2e78872dd3cd2c13:0x3295038cd23c1d38,ChIJEyzN0y2HeC4ROB080owDlTI,"https://www.google.com/maps/place/Museum+Angkut/@-7.8788089999999995,112.51997469999999,14z/data=!4m8!1m2!2m1!1sMuseum+Angkut!3m4!1s0x2e78872dd3cd2c13:0x3295038cd23c1d38!8m2!3d-7.8788089999999995!4d112.51997469999999",https://search.google.com/local/reviews?placeid=ChIJEyzN0y2HeC4ROB080owDlTI&q=*&authuser=0&hl=in&gl=US,"{""1"": 633, ""2"": 316, ""3"": 1769, ""4"": 9443, ""5"": 39557}",51718,4.7,ChdDSUhNMG9nS0VJQ0FnSUN4ak5yR3lnRRAB,https://www.google.com/maps/contrib/112290796735352655238?hl=id,Erna Ummu,112290796735352655238,https://lh3.googleusercontent.com/a/AGNmyxaK3X0UD-_joI97_6LipiRvL3VK4auqXya2hzAP=s120-c-c0x00000000-cc-rp-mo-ba3-br100,"Wisata yg keren, tdk terik karna indoor lebih banyak",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4ak5yR3lnRRAB!2m1!1s0x0:0x3295038cd23c1d38!3m1!1s2@1:CIHM0ogKEICAgICxjNrGygE%7CCgwIpfj1ogYQiNiBkAI%7C?hl=id,5,1683848229,05/11/2023 23:37:09,0,3644823376783744312
0x2e78872dd3cd2c13:0x3295038cd23c1d38,Museum Angkut,0x2e78872dd3cd2c13:0x3295038cd23c1d38,ChIJEyzN0y2HeC4ROB080owDlTI,"https://www.google.com/maps/place/Museum+Angkut/@-7.8788089999999995,112.51997469999999,14z/data=!4m8!1m2!2m1!1sMuseum+Angkut!3m4!1s0x2e78872dd3cd2c13:0x3295038cd23c1d38!8m2!3d-7.8788089999999995!4d112.51997469999999",https://search.google.com/local/reviews?placeid=ChIJEyzN0y2HeC4ROB080owDlTI&q=*&authuser=0&hl=in&gl=US,"{""1"": 633, ""2"": 316, ""3"": 1769, ""4"": 9443, ""5"": 39557}",51718,4.7,ChdDSUhNMG9nS0VJQ0FnSUN4MVBHZXhnRRAB,https://www.google.com/maps/contrib/113467153282550081291?hl=id,hei bai ling (黑白靈),113467153282550081291,https://lh3.googleusercontent.com/a-/ACB-R5QWy9Ssc6MpEuUNmG-qJiYwk5npBSPH5EWaXUSjB-4=s120-c-c0x00000000-cc-rp-mo-ba3-br100,Keren mobil mobil jadul nya sayang nya ga ada porche,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4MVBHZXhnRRAB!2m1!1s0x0:0x3295038cd23c1d38!3m1!1s2@1:CIHM0ogKEICAgICx1PGexgE%7CCgwI583zogYQsJ7dyAE%7C?hl=id,5,1683810023,05/11/2023 13:00:23,0,3644823376783744312
0x2e78872dd3cd2c13:0x3295038cd23c1d38,Museum Angkut,0x2e78872dd3cd2c13:0x3295038cd23c1d38,ChIJEyzN0y2HeC4ROB080owDlTI,"https://www.google.com/maps/place/Museum+Angkut/@-7.8788089999999995,112.51997469999999,14z/data=!4m8!1m2!2m1!1sMuseum+Angkut!3m4!1s0x2e78872dd3cd2c13:0x3295038cd23c1d38!8m2!3d-7.8788089999999995!4d112.51997469999999",https://search.google.com/local/reviews?placeid=ChIJEyzN0y2HeC4ROB080owDlTI&q=*&authuser=0&hl=in&gl=US,"{""1"": 633, ""2"": 316, ""3"": 1769, ""4"": 9443, ""5"": 39557}",51718,4.7,ChdDSUhNMG9nS0VJQ0FnSUN4bEtHZHRnRRAB,https://www.google.com/maps/contrib/116438154893945948392?hl=id,Clara Salva Salsabila,116438154893945948392,https://lh3.googleusercontent.com/a-/ACB-R5SQLwaPxl1xT9RLn-8SiGCAKEvshZfQqenryts9Jg=s120-c-c0x00000000-cc-rp-mo-br100,"Tempatnya bagus, kalau suka kendaraan mobil motor pesawat semua adaaaa, keren bgt tempatnya. Tapi ga cuma itu ada spot spot foto bagus juga, sambil cari jalan keluar kalian bakalan ketemu spot spot bagus, cocok bgt buat keluarga,  ada musholla juga ko didalemnya",https://lh5.googleusercontent.com/p/AF1QipP6qaf2bVkG7AXxEOgld6tWLKHiTgtMzHhnNYhB,"https://lh5.googleusercontent.com/p/AF1QipP6qaf2bVkG7AXxEOgld6tWLKHiTgtMzHhnNYhB, https://lh5.googleusercontent.com/p/AF1QipMjgokly-VODMStEKI4qkso_FSCn1SzWRWsZ_6g, https://lh5.googleusercontent.com/p/AF1QipOG-GCFb-fP8lGVxsONSXx7bU0rEnRXr9AU0G7G, https://lh5.googleusercontent.com/p/AF1QipMgOm2gN8Tn8jfnMo9gClaMXNch9727Glx7fFx6, https://lh5.googleusercontent.com/p/AF1QipPH9uGK0IDwjxRj4UEw7ve0Ng2dFtDnumN0JPNN, https://lh5.googleusercontent.com/p/AF1QipP3xo-pn9cOhRyvABDfU7IjdTrTadqDeGu5evZX, https://lh5.googleusercontent.com/p/AF1QipMuNRm2_7515cYAtHLxXBFaBb9IDv593y6kfVzF, https://lh5.googleusercontent.com/p/AF1QipNNO6-EY02KcRbirqeuo4vWDvptcoTbC2HQV2Ie, https://lh5.googleusercontent.com/p/AF1QipPUHZXPEhThV6j4tK-v4jgM6gqkQUI-nINifbRK",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4bEtHZHRnRRAB!2m1!1s0x0:0x3295038cd23c1d38!3m1!1s2@1:CIHM0ogKEICAgICxlKGdtgE%7CCgsIj-DyogYQgP6KQg%7C?hl=id,5,1683795983,05/11/2023 09:06:23,0,3644823376783744312
0x2e78872dd3cd2c13:0x3295038cd23c1d38,Museum Angkut,0x2e78872dd3cd2c13:0x3295038cd23c1d38,ChIJEyzN0y2HeC4ROB080owDlTI,"https://www.google.com/maps/place/Museum+Angkut/@-7.8788089999999995,112.51997469999999,14z/data=!4m8!1m2!2m1!1sMuseum+Angkut!3m4!1s0x2e78872dd3cd2c13:0x3295038cd23c1d38!8m2!3d-7.8788089999999995!4d112.51997469999999",https://search.google.com/local/reviews?placeid=ChIJEyzN0y2HeC4ROB080owDlTI&q=*&authuser=0&hl=in&gl=US,"{""1"": 633, ""2"": 316, ""3"": 1769, ""4"": 9443, ""5"": 39557}",51718,4.7,ChdDSUhNMG9nS0VJQ0FnSUN4bE5LQXF3RRAB,https://www.google.com/maps/contrib/104822645713172372764?hl=id,hex mas,104822645713172372764,https://lh3.googleusercontent.com/a/AGNmyxaSByiDZCRBqfYzyv1wbsOyxCO6h_PaidKlFcF0=s120-c-c0x00000000-cc-rp-mo-br100,"(Diterjemahkan oleh Google) tidak ada yang istimewa, berlebihan dan terlalu mahal. tidak ada yang ditawarkan, hanya tempat berfoto dengan kendaraan tua dan sebagian tidak terawat.

(Asli)
nothing special, overrated and overprice. nothing to offer, just a place to take picture with old vehicle and some of it isn't well maintained.",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4bE5LQXF3RRAB!2m1!1s0x0:0x3295038cd23c1d38!3m1!1s2@1:CIHM0ogKEICAgICxlNKAqwE%7CCgwIsMbyogYQuOuGvwM%7C?hl=id,1,1683792688,05/11/2023 08:11:28,0,3644823376783744312
0x2e78872dd3cd2c13:0x3295038cd23c1d38,Museum Angkut,0x2e78872dd3cd2c13:0x3295038cd23c1d38,ChIJEyzN0y2HeC4ROB080owDlTI,"https://www.google.com/maps/place/Museum+Angkut/@-7.8788089999999995,112.51997469999999,14z/data=!4m8!1m2!2m1!1sMuseum+Angkut!3m4!1s0x2e78872dd3cd2c13:0x3295038cd23c1d38!8m2!3d-7.8788089999999995!4d112.51997469999999",https://search.google.com/local/reviews?placeid=ChIJEyzN0y2HeC4ROB080owDlTI&q=*&authuser=0&hl=in&gl=US,"{""1"": 633, ""2"": 316, ""3"": 1769, ""4"": 9443, ""5"": 39557}",51718,4.7,ChdDSUhNMG9nS0VJQ0FnSUN4NUw2UHZ3RRAB,https://www.google.com/maps/contrib/105881941218940947367?hl=id,R R,105881941218940947367,https://lh3.googleusercontent.com/a/AGNmyxZ09lAB6n1wtlQOSIvrvy_TznCoMO4--x9eP7TotgA=s120-c-c0x00000000-cc-rp-mo-br100,"Musemu angkut adalah destinasi wisata yang kami pilih untuk bertemu setelah lama tidak bersua. Kesan dan pengalaman yg baik selama ada di sana. Dari tempat dan koleksi yg di pamerkan sangat bagus dan beragam. Bahkan yg utama adalah para staf yg sangat ramah. Menawari kami berfoto, sangat profesional dalam mengambil gambar. Terimakasih museum angkut, semoga jauh lebih baik kedepannya",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4NUw2UHZ3RRAB!2m1!1s0x0:0x3295038cd23c1d38!3m1!1s2@1:CIHM0ogKEICAgICx5L6PvwE%7CCgwIzNPxogYQkOKlpgE%7C?hl=id,5,1683777996,05/11/2023 04:06:36,0,3644823376783744312
0x2e78872dd3cd2c13:0x3295038cd23c1d38,Museum Angkut,0x2e78872dd3cd2c13:0x3295038cd23c1d38,ChIJEyzN0y2HeC4ROB080owDlTI,"https://www.google.com/maps/place/Museum+Angkut/@-7.8788089999999995,112.51997469999999,14z/data=!4m8!1m2!2m1!1sMuseum+Angkut!3m4!1s0x2e78872dd3cd2c13:0x3295038cd23c1d38!8m2!3d-7.8788089999999995!4d112.51997469999999",https://search.google.com/local/reviews?placeid=ChIJEyzN0y2HeC4ROB080owDlTI&q=*&authuser=0&hl=in&gl=US,"{""1"": 633, ""2"": 316, ""3"": 1769, ""4"": 9443, ""5"": 39557}",51718,4.7,ChZDSUhNMG9nS0VJQ0FnSUN4NU55d0FREAE,https://www.google.com/maps/contrib/109467439841658058991?hl=id,D Dhali Marta,109467439841658058991,https://lh3.googleusercontent.com/a-/ACB-R5T8zXdlR3d4I3tV6gTkIpMnBDQVqRNo8iDJKxUjKg=s120-c-c0x00000000-cc-rp-mo-ba6-br100,"Ada rasa menyesal datang ke sini.... korban review google maps 😅
Dengan 120 ribu per-orang di hari libur terasa sangat mahal. Dalam waktu 2 jam seluruh area sudah bisa kita jelajahi.
Ada banyak kendaraan di pamerkan di sini, dari gerobak hingga pesawat (perbagiannya). Tapi sayangnya setiap kendaraan tidak diberi penjelasan yang mendetail. Kebanyakan hanya disebutkan merk dan jenis kendaraan serta negara pembuatnya.
Akan lebih baik, sebagaimana seharusnya museum, dijelaskan sejarah kendaraan tersebut dibuat dan bahkan mungkin ada kejadian kejadian istimewa apa yang berkaitan dengan kendaraan yang dipajang. Dan ada pengulangan beberapa kendaraan yang ditempatkan di area yang berbeda.

Ada atraksi juga pada jam jam tertentu. Kebetulan yang kami saksikan adalah tari tarian India.... apa hubungannya dengan angkutan 🤦‍♂️

Menjelang akhir rute tiba tiba ada area pameran untuk kepolisian. Dipamerkan di sana kendaraan milik kepolisian..... dan daftar para kapolri serta senjata senjata mereka dan lain lain nya yang berkaitan dengan kepolisian..... ini museum angkut Um.
Mungkin lebih tepat kalau yang mendapat tempat adalah dinas perhubungan atau Pos yang mendapat tempat.

Intinya..... ini seperti orang yang punya koleksi kendaraan kemudian dipamerkan dengan banyak meminta imbalan. Terlalu mahal.",https://lh5.googleusercontent.com/p/AF1QipOobYW10gyN00sAQ6Fef0sTVYIukYbeAfNTNQ7q,"https://lh5.googleusercontent.com/p/AF1QipOobYW10gyN00sAQ6Fef0sTVYIukYbeAfNTNQ7q, https://lh5.googleusercontent.com/p/AF1QipP0WnaiRkTTfeZhJGOnS8ABSdXxcYwd26VTz-Ti, https://lh5.googleusercontent.com/p/AF1QipNZKMwAHBzdg4MI5J0NXFA8fWOF28pmfpshtUTS, https://lh5.googleusercontent.com/p/AF1QipP7Fcemoq-I46lhDplKylHabdWBoZHQqiER2JiI, https://lh5.googleusercontent.com/p/AF1QipPhZMXK2-xm2j9Q4KrEDMz8_6GjbIWzsqZ4F4Jg, https://lh5.googleusercontent.com/p/AF1QipMcINzGQjrbbZgBu92X2aBGkVyiEibiecXnO1Ya, https://lh5.googleusercontent.com/p/AF1QipMF2EI0z8WKQpeaHCxmFvGdBVKUNLEv_0CnkOE4, https://lh5.googleusercontent.com/p/AF1QipNv42ESEDcRvTDLo1AHLiqTlsX2NT4aMduylAlJ, https://lh5.googleusercontent.com/p/AF1QipMBo25HM2EBLGAOBESKtxQR7vVu8R_JYrxDgnwA, https://lh5.googleusercontent.com/p/AF1QipMbDKiHEcMiqGdMGLDkJhlo_YbOMorVYXIfF8-C, https://lh5.googleusercontent.com/p/AF1QipPaP2KFH82ItO_xgXjuFsT1Qg2vIumHKn_NMRMv, https://lh5.googleusercontent.com/p/AF1QipOMImas5h6UDBkUJ4oN8pe9ZNG2IGddqiC_TNNq, https://lh5.googleusercontent.com/p/AF1QipPP2-N6TLht2vB7BBpfdyxt01uWIG94Iy3K3ZU8, https://lh5.googleusercontent.com/p/AF1QipOGwkpvyR4ZnBpto5PIv2if2fnzycJ6OitJoV_x, https://lh5.googleusercontent.com/p/AF1QipME3kSl3vfHat6R1S_CTH6fidjW-9qzV1RrmlI_, https://lh5.googleusercontent.com/p/AF1QipP1FkDLPVJNd-sKIT2Ws0o6rLdlaIJT0y26-doN, https://lh5.googleusercontent.com/p/AF1QipMQsmGmg4IkbC65hmm_UVFkKUxn_7oA929Wk37k, https://lh5.googleusercontent.com/p/AF1QipP-lRrqiuY5XCuTdL6EkRV2jHojpz9_E_sPnNKH, https://lh5.googleusercontent.com/p/AF1QipMIo8lcuu69MDuhuaj6Xf8mqcmOZkVvWtfCOUnr, https://lh5.googleusercontent.com/p/AF1QipMinz4_5V32FcFvghJupKeJudEamYi0_rygtvir, https://lh5.googleusercontent.com/p/AF1QipOsiOgBPLqI0A8K7JdOEH7sCbOy4KFaxu2sGQl-, https://lh5.googleusercontent.com/p/AF1QipM2PLztA6Bke_aIC08Yp7-_ZTjn75bZGI90KPGT, https://lh5.googleusercontent.com/p/AF1QipPvCNDQ92fRWNIsU-uzuAYOq6SK9r4yBGzsE0gy, https://lh5.googleusercontent.com/p/AF1QipPS1ggEirNJiuxUKdurh3l1tTX22sR6OGP4a8Jl, https://lh5.googleusercontent.com/p/AF1QipNE_zWWWUbF5d1IxdgFkkUzwfeZkShEao8YtaV8, https://lh5.googleusercontent.com/p/AF1QipOmJL9zUokWYNwXJnivdh4cuNCAc6cehNaCa2aE, https://lh5.googleusercontent.com/p/AF1QipOUeThBmWK-vPdA4ITYFBqFmcrhfdSRd1-Abktj, https://lh5.googleusercontent.com/p/AF1QipOwPS_--F5vJue46m7_95-Cx5Sg2fvYfj7k3Bpd, https://lh5.googleusercontent.com/p/AF1QipOaFakztF6U6SD8lr6HUNSXsqgAFjS7XkonZHYq, https://lh5.googleusercontent.com/p/AF1QipN2TuP-2N04EZRQgFEnAnbbYIT5jVlqDUAVznbd, https://lh5.googleusercontent.com/p/AF1QipNVvtv83uNJMaF_naAtjvrUTxq23uwaFbVkLE2V, https://lh5.googleusercontent.com/p/AF1QipPDQcIlusHkKCNpnXr5W0pNSJp1Ef3Er5iWvKTK, https://lh5.googleusercontent.com/p/AF1QipMkg1HfDPiwD3QyiuUEGG4SUHBfuDCGW8rzZR4S, https://lh5.googleusercontent.com/p/AF1QipNcJB_d9OyftK06c69wVHDelkSfnQbYsz--vjO8, https://lh5.googleusercontent.com/p/AF1QipMoEnlLRmu-zLL2_i_p3tA7kSnokplhcPal-Fau",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4NU55d0FREAE!2m1!1s0x0:0x3295038cd23c1d38!3m1!1s2@1:CIHM0ogKEICAgICx5NywAQ%7CCgwIhanxogYQuJKTjQM%7C?hl=id,2,1683772549,05/11/2023 02:35:49,0,3644823376783744312
0x2e78872dd3cd2c13:0x3295038cd23c1d38,Museum Angkut,0x2e78872dd3cd2c13:0x3295038cd23c1d38,ChIJEyzN0y2HeC4ROB080owDlTI,"https://www.google.com/maps/place/Museum+Angkut/@-7.8788089999999995,112.51997469999999,14z/data=!4m8!1m2!2m1!1sMuseum+Angkut!3m4!1s0x2e78872dd3cd2c13:0x3295038cd23c1d38!8m2!3d-7.8788089999999995!4d112.51997469999999",https://search.google.com/local/reviews?placeid=ChIJEyzN0y2HeC4ROB080owDlTI&q=*&authuser=0&hl=in&gl=US,"{""1"": 633, ""2"": 316, ""3"": 1769, ""4"": 9443, ""5"": 39557}",51718,4.7,ChdDSUhNMG9nS0VJQ0FnSUN4LU9ycV9nRRAB,https://www.google.com/maps/contrib/115481760746020344891?hl=id,Dhanu Iswara,115481760746020344891,https://lh3.googleusercontent.com/a-/ACB-R5SALmx1_YtqjWfCrVCk5e4uNunShGVcBnJTQBg8_Q=s120-c-c0x00000000-cc-rp-mo-ba3-br100,"Anak2 senang sekali, banyak area yang bisa dilihat sampai2 kaki pegal bukan main 😂.",https://lh5.googleusercontent.com/p/AF1QipMgZi06Jtc3VXpaPKzcUavqWjEcosS5Vfv4uaqd,"https://lh5.googleusercontent.com/p/AF1QipMgZi06Jtc3VXpaPKzcUavqWjEcosS5Vfv4uaqd, https://lh5.googleusercontent.com/p/AF1QipPqQ5ruDQqnnhUoe_r1hI-Arr3nxss18cfjrVPt",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4LU9ycV9nRRAB!2m1!1s0x0:0x3295038cd23c1d38!3m1!1s2@1:CIHM0ogKEICAgICx-Orq_gE%7CCgwI24DuogYQ-KPT0wI%7C?hl=id,5,1683718235,05/10/2023 11:30:35,0,3644823376783744312
0x2e78872dd3cd2c13:0x3295038cd23c1d38,Museum Angkut,0x2e78872dd3cd2c13:0x3295038cd23c1d38,ChIJEyzN0y2HeC4ROB080owDlTI,"https://www.google.com/maps/place/Museum+Angkut/@-7.8788089999999995,112.51997469999999,14z/data=!4m8!1m2!2m1!1sMuseum+Angkut!3m4!1s0x2e78872dd3cd2c13:0x3295038cd23c1d38!8m2!3d-7.8788089999999995!4d112.51997469999999",https://search.google.com/local/reviews?placeid=ChIJEyzN0y2HeC4ROB080owDlTI&q=*&authuser=0&hl=in&gl=US,"{""1"": 633, ""2"": 316, ""3"": 1769, ""4"": 9443, ""5"": 39557}",51718,4.7,ChZDSUhNMG9nS0VJQ0FnSUN4dUptWlR3EAE,https://www.google.com/maps/contrib/115794234467603253290?hl=id,Ilham Dwiputra,115794234467603253290,https://lh3.googleusercontent.com/a-/ACB-R5SsB760l2PSQxZNNr_NGoI8DbDjEx9oMAxN9_Ql=s120-c-c0x00000000-cc-rp-mo-ba3-br100,"(Diterjemahkan oleh Google) Mantap

(Asli)
Manttap",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4dUptWlR3EAE!2m1!1s0x0:0x3295038cd23c1d38!3m1!1s2@1:CIHM0ogKEICAgICxuJmZTw%7CCgwI66_togYQyM76xgE%7C?hl=id,5,1683707883,05/10/2023 08:38:03,0,3644823376783744312
0x2e78872dd3cd2c13:0x3295038cd23c1d38,Museum Angkut,0x2e78872dd3cd2c13:0x3295038cd23c1d38,ChIJEyzN0y2HeC4ROB080owDlTI,"https://www.google.com/maps/place/Museum+Angkut/@-7.8788089999999995,112.51997469999999,14z/data=!4m8!1m2!2m1!1sMuseum+Angkut!3m4!1s0x2e78872dd3cd2c13:0x3295038cd23c1d38!8m2!3d-7.8788089999999995!4d112.51997469999999",https://search.google.com/local/reviews?placeid=ChIJEyzN0y2HeC4ROB080owDlTI&q=*&authuser=0&hl=in&gl=US,"{""1"": 633, ""2"": 316, ""3"": 1769, ""4"": 9443, ""5"": 39557}",51718,4.7,ChdDSUhNMG9nS0VJQ0FnSUN4dU1hcjZBRRAB,https://www.google.com/maps/contrib/115468790673415573277?hl=id,zeze pro,115468790673415573277,https://lh3.googleusercontent.com/a/AGNmyxZ_nkhiUrqcZME7_2Fh_ScMiTNP6QIsDiWnho0m=s120-c-c0x00000000-cc-rp-mo-br100,"MasyaaAllaaah...keren ,Jatim Park 3 , Museum Angkut , nice experience nya buah hati kami , edukasi semua jenis kenderaan dari berbagai negara di sini , bakalan ke sini lagi , next , InsyaaAllah",https://lh5.googleusercontent.com/p/AF1QipPGbJOZYTWDmc2waiwe6NJ83vTTvqYcRSb11C_B,"https://lh5.googleusercontent.com/p/AF1QipPGbJOZYTWDmc2waiwe6NJ83vTTvqYcRSb11C_B, https://lh5.googleusercontent.com/p/AF1QipM-FNEh0vQS9Oo9TzahxbJvJ9nGcu5nXfj_1W_B, https://lh5.googleusercontent.com/p/AF1QipPwi8-lw2f-PxGSVjBJr3BE_W0es3Xrk-9e0tP3",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4dU1hcjZBRRAB!2m1!1s0x0:0x3295038cd23c1d38!3m1!1s2@1:CIHM0ogKEICAgICxuMar6AE%7CCgwIp5jtogYQqPvxgwM%7C?hl=id,5,1683704871,05/10/2023 07:47:51,0,3644823376783744312
0x2e78872dd3cd2c13:0x3295038cd23c1d38,Museum Angkut,0x2e78872dd3cd2c13:0x3295038cd23c1d38,ChIJEyzN0y2HeC4ROB080owDlTI,"https://www.google.com/maps/place/Museum+Angkut/@-7.8788089999999995,112.51997469999999,14z/data=!4m8!1m2!2m1!1sMuseum+Angkut!3m4!1s0x2e78872dd3cd2c13:0x3295038cd23c1d38!8m2!3d-7.8788089999999995!4d112.51997469999999",https://search.google.com/local/reviews?placeid=ChIJEyzN0y2HeC4ROB080owDlTI&q=*&authuser=0&hl=in&gl=US,"{""1"": 633, ""2"": 316, ""3"": 1769, ""4"": 9443, ""5"": 39557}",51718,4.7,ChdDSUhNMG9nS0VJQ0FnSUN4cU9MNHZnRRAB,https://www.google.com/maps/contrib/100892392466473790786?hl=id,nita surya,100892392466473790786,https://lh3.googleusercontent.com/a-/ACB-R5RvoeKHjD5yEXLz7NXztioHJmy4lYo1LT8PCygV-Q=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"Naice
Koleksinya banyak poll
Unik ada atraksinya pokoknya seru
Bisa foto 360 cuma 20k
Mantaps
Tiketnya masuknya dimurahin lagi dong wkwkwk reguler 100k lebih",https://lh5.googleusercontent.com/p/AF1QipNPgLeXA4HBEQKNVfKzXbj57Nk9qYvqznQPfcoX,"https://lh5.googleusercontent.com/p/AF1QipNPgLeXA4HBEQKNVfKzXbj57Nk9qYvqznQPfcoX, https://lh5.googleusercontent.com/p/AF1QipOm39FEVKs6t2IG1cr4Bvs0Cbhx8TXK8-UMHDc8, https://lh5.googleusercontent.com/p/AF1QipNgTqAiQ02oBezIMVS16hRuxfRshpbJIqkCDDPo",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4cU9MNHZnRRAB!2m1!1s0x0:0x3295038cd23c1d38!3m1!1s2@1:CIHM0ogKEICAgICxqOL4vgE%7CCgwIg6zpogYQ0KT3zQI%7C?hl=id,5,1683641859,05/09/2023 14:17:39,0,3644823376783744312
0x2e78872dd3cd2c13:0x3295038cd23c1d38,Museum Angkut,0x2e78872dd3cd2c13:0x3295038cd23c1d38,ChIJEyzN0y2HeC4ROB080owDlTI,"https://www.google.com/maps/place/Museum+Angkut/@-7.8788089999999995,112.51997469999999,14z/data=!4m8!1m2!2m1!1sMuseum+Angkut!3m4!1s0x2e78872dd3cd2c13:0x3295038cd23c1d38!8m2!3d-7.8788089999999995!4d112.51997469999999",https://search.google.com/local/reviews?placeid=ChIJEyzN0y2HeC4ROB080owDlTI&q=*&authuser=0&hl=in&gl=US,"{""1"": 633, ""2"": 316, ""3"": 1769, ""4"": 9443, ""5"": 39557}",51718,4.7,ChZDSUhNMG9nS0VJQ0FnSUN4cU1LYVJ3EAE,https://www.google.com/maps/contrib/107026206550122892651?hl=id,THESSA STAND,107026206550122892651,https://lh3.googleusercontent.com/a-/ACB-R5RHudluyD07nP8jZKz3q9uS7vRDxnt-q8XbM8S5g8g=s120-c-c0x00000000-cc-rp-mo-ba6-br100,"Luassssss banget. Sayangnya kesini lagi lagi hujan, jadi waktu mau masuk beli tiket agak ribet dengan payung, juga sepanjang walking walking di dalam jadinya ribet dengan tentengan payung. Kepikiran ga sih enaknya klo ada troly, yahh buat yang mau berkunjung ke sini dan dirumah punya troly belanja yang kecil, bawa aja deh, bakal sangat berguna. Jadi ga pegel Menteng botol minum, tas, payung, dll. Dari Dateng pertama hampir 7 tahun lalu, yang beda kayaknya hanya skrg ada Slalom nya, ga tau mulai ada sejak kapan. Apa pas dulu aku nya yg kelewat, ga tau juga. Salut sih bisa punya koleksi mobil segitu banyaknya.",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4cU1LYVJ3EAE!2m1!1s0x0:0x3295038cd23c1d38!3m1!1s2@1:CIHM0ogKEICAgICxqMKaRw%7CCgsIn6rpogYQ8NTcaA%7C?hl=id,5,1683641631,05/09/2023 14:13:51,0,3644823376783744312
